time,function,GEN_PROC_COELHOS,GEN_PROC_RAPOSA,GEN_COMIDA_RAPOSA,N_GEN,L,C,N
18.241360,main_prl_v2,10,10,10,100,1000,1000,40
18.575192,main_prl_v2,10,10,10,100,1000,1000,40
18.804681,main_prl_v2,10,10,10,100,1000,1000,40
18.609693,main_prl_v2,10,10,10,100,1000,1000,40
7.952623,main_prl_v3,5,10,10,100,1000,1000,10
7.635866,main_prl_v3,5,10,10,100,1000,1000,10
8.402521,main_prl_v3,5,10,10,100,1000,1000,10
7.748041,main_prl_v3,5,10,10,100,1000,1000,10
8.479169,main_prl_v3,5,10,10,100,1000,1000,10
8.625389,main_prl_v3,5,10,10,100,1000,1000,10
8.705639,main_prl_v3,5,10,10,100,1000,1000,10
8.191104,main_prl_v3,5,10,10,100,1000,1000,10
9.200796,main_prl_v3,5,10,10,100,1000,1000,10
8.275300,main_prl_v3,5,10,10,100,1000,1000,10
8.461396,main_prl_v3,10,5,10,100,1000,1000,10
9.253099,main_prl_v3,10,5,10,100,1000,1000,10
8.435106,main_prl_v3,10,5,10,100,1000,1000,10
9.781491,main_prl_v3,10,5,10,100,1000,1000,10
9.605828,main_prl_v3,10,5,10,100,1000,1000,10
9.517470,main_prl_v3,10,5,10,100,1000,1000,10
9.399125,main_prl_v3,10,5,10,100,1000,1000,10
9.482712,main_prl_v3,10,5,10,100,1000,1000,10
9.856788,main_prl_v3,10,5,10,100,1000,1000,10
9.576309,main_prl_v3,10,5,10,100,1000,1000,10
9.611674,main_prl_v3,10,10,5,100,1000,1000,10
9.396570,main_prl_v3,10,10,5,100,1000,1000,10
9.739655,main_prl_v3,10,10,5,100,1000,1000,10
9.426849,main_prl_v3,10,10,5,100,1000,1000,10
9.761264,main_prl_v3,10,10,5,100,1000,1000,10
9.848144,main_prl_v3,10,10,5,100,1000,1000,10
9.910300,main_prl_v3,10,10,5,100,1000,1000,10
9.795262,main_prl_v3,10,10,5,100,1000,1000,10
9.766095,main_prl_v3,10,10,5,100,1000,1000,10
9.934130,main_prl_v3,10,10,5,100,1000,1000,10
4.967299,main_prl_v3,10,10,10,50,1000,1000,10
5.022513,main_prl_v3,10,10,10,50,1000,1000,10
4.864465,main_prl_v3,10,10,10,50,1000,1000,10
4.950970,main_prl_v3,10,10,10,50,1000,1000,10
4.756693,main_prl_v3,10,10,10,50,1000,1000,10
4.899913,main_prl_v3,10,10,10,50,1000,1000,10
5.142831,main_prl_v3,10,10,10,50,1000,1000,10
4.889271,main_prl_v3,10,10,10,50,1000,1000,10
4.973681,main_prl_v3,10,10,10,50,1000,1000,10
4.870801,main_prl_v3,10,10,10,50,1000,1000,10
2.292881,main_prl_v3,10,10,10,100,500,500,20
2.283937,main_prl_v3,10,10,10,100,500,500,20
2.230825,main_prl_v3,10,10,10,100,500,500,20
2.181137,main_prl_v3,10,10,10,100,500,500,20
2.220280,main_prl_v3,10,10,10,100,500,500,20
2.301697,main_prl_v3,10,10,10,100,500,500,20
2.266087,main_prl_v3,10,10,10,100,500,500,20
2.186100,main_prl_v3,10,10,10,100,500,500,20
2.250701,main_prl_v3,10,10,10,100,500,500,20
2.246311,main_prl_v3,10,10,10,100,500,500,20
10.020384,main_prl_v3,10,10,10,100,1000,1000,5
9.585474,main_prl_v3,10,10,10,100,1000,1000,5
9.790268,main_prl_v3,10,10,10,100,1000,1000,5
9.818647,main_prl_v3,10,10,10,100,1000,1000,5
9.813559,main_prl_v3,10,10,10,100,1000,1000,5
9.915466,main_prl_v3,10,10,10,100,1000,1000,5
9.734890,main_prl_v3,10,10,10,100,1000,1000,5
9.795637,main_prl_v3,10,10,10,100,1000,1000,5
9.680960,main_prl_v3,10,10,10,100,1000,1000,5
9.675481,main_prl_v3,10,10,10,100,1000,1000,5
9.725323,main_prl_v3,20,10,10,100,1000,1000,10
9.940068,main_prl_v3,20,10,10,100,1000,1000,10
9.940794,main_prl_v3,20,10,10,100,1000,1000,10
9.720897,main_prl_v3,20,10,10,100,1000,1000,10
9.665857,main_prl_v3,20,10,10,100,1000,1000,10
9.830291,main_prl_v3,20,10,10,100,1000,1000,10
9.749346,main_prl_v3,20,10,10,100,1000,1000,10
9.843522,main_prl_v3,20,10,10,100,1000,1000,10
9.751049,main_prl_v3,20,10,10,100,1000,1000,10
9.713622,main_prl_v3,20,10,10,100,1000,1000,10
9.794137,main_prl_v3,10,20,10,100,1000,1000,10
9.660077,main_prl_v3,10,20,10,100,1000,1000,10
9.852303,main_prl_v3,10,20,10,100,1000,1000,10
9.966913,main_prl_v3,10,20,10,100,1000,1000,10
9.720617,main_prl_v3,10,20,10,100,1000,1000,10
9.773171,main_prl_v3,10,20,10,100,1000,1000,10
10.088486,main_prl_v3,10,20,10,100,1000,1000,10
9.782324,main_prl_v3,10,20,10,100,1000,1000,10
9.932980,main_prl_v3,10,20,10,100,1000,1000,10
9.883686,main_prl_v3,10,20,10,100,1000,1000,10
10.097517,main_prl_v3,10,10,20,100,1000,1000,10
10.884542,main_prl_v3,10,10,20,100,1000,1000,10
9.789842,main_prl_v3,10,10,20,100,1000,1000,10
9.648138,main_prl_v3,10,10,20,100,1000,1000,10
10.527411,main_prl_v3,10,10,20,100,1000,1000,10
9.811473,main_prl_v3,10,10,20,100,1000,1000,10
9.774059,main_prl_v3,10,10,20,100,1000,1000,10
9.752205,main_prl_v3,10,10,20,100,1000,1000,10
9.893413,main_prl_v3,10,10,20,100,1000,1000,10
9.922450,main_prl_v3,10,10,20,100,1000,1000,10
19.636630,main_prl_v3,10,10,10,200,1000,1000,10
19.536308,main_prl_v3,10,10,10,200,1000,1000,10
19.541213,main_prl_v3,10,10,10,200,1000,1000,10
19.536005,main_prl_v3,10,10,10,200,1000,1000,10
20.030295,main_prl_v3,10,10,10,200,1000,1000,10
19.952172,main_prl_v3,10,10,10,200,1000,1000,10
19.736885,main_prl_v3,10,10,10,200,1000,1000,10
19.839669,main_prl_v3,10,10,10,200,1000,1000,10
20.099224,main_prl_v3,10,10,10,200,1000,1000,10
19.982574,main_prl_v3,10,10,10,200,1000,1000,10
22.162720,main_prl_v3,10,10,10,100,2000,2000,10
21.974911,main_prl_v3,10,10,10,100,2000,2000,10
20.329784,main_prl_v3,10,10,10,100,2000,2000,10
20.740714,main_prl_v3,10,10,10,100,2000,2000,10
20.904881,main_prl_v3,10,10,10,100,2000,2000,10
20.966499,main_prl_v3,10,10,10,100,2000,2000,10
22.259171,main_prl_v3,10,10,10,100,2000,2000,10
22.346174,main_prl_v3,10,10,10,100,2000,2000,10
22.159997,main_prl_v3,10,10,10,100,2000,2000,10
22.046330,main_prl_v3,10,10,10,100,2000,2000,10
10.612350,main_prl_v3,10,10,10,100,1000,1000,20
10.306611,main_prl_v3,10,10,10,100,1000,1000,20
10.489303,main_prl_v3,10,10,10,100,1000,1000,20
10.394222,main_prl_v3,10,10,10,100,1000,1000,20
9.312457,main_prl_v3,10,10,10,100,1000,1000,20
9.468759,main_prl_v3,10,10,10,100,1000,1000,20
8.897646,main_prl_v3,10,10,10,100,1000,1000,20
9.303001,main_prl_v3,10,10,10,100,1000,1000,20
9.626218,main_prl_v3,10,10,10,100,1000,1000,20
9.411875,main_prl_v3,10,10,10,100,1000,1000,20
9.384172,main_prl_v3,40,10,10,100,1000,1000,10
9.572109,main_prl_v3,40,10,10,100,1000,1000,10
10.292756,main_prl_v3,40,10,10,100,1000,1000,10
10.004758,main_prl_v3,40,10,10,100,1000,1000,10
9.648077,main_prl_v3,40,10,10,100,1000,1000,10
10.004086,main_prl_v3,40,10,10,100,1000,1000,10
9.866744,main_prl_v3,40,10,10,100,1000,1000,10
9.665550,main_prl_v3,40,10,10,100,1000,1000,10
9.829894,main_prl_v3,40,10,10,100,1000,1000,10
9.903722,main_prl_v3,40,10,10,100,1000,1000,10
9.796035,main_prl_v3,10,40,10,100,1000,1000,10
9.710839,main_prl_v3,10,40,10,100,1000,1000,10
10.288478,main_prl_v3,10,40,10,100,1000,1000,10
10.197534,main_prl_v3,10,40,10,100,1000,1000,10
9.977740,main_prl_v3,10,40,10,100,1000,1000,10
9.777214,main_prl_v3,10,40,10,100,1000,1000,10
10.149376,main_prl_v3,10,40,10,100,1000,1000,10
9.924527,main_prl_v3,10,40,10,100,1000,1000,10
10.017305,main_prl_v3,10,40,10,100,1000,1000,10
9.802985,main_prl_v3,10,40,10,100,1000,1000,10
9.767992,main_prl_v3,10,10,40,100,1000,1000,10
9.910845,main_prl_v3,10,10,40,100,1000,1000,10
9.909987,main_prl_v3,10,10,40,100,1000,1000,10
10.034313,main_prl_v3,10,10,40,100,1000,1000,10
9.853328,main_prl_v3,10,10,40,100,1000,1000,10
10.042287,main_prl_v3,10,10,40,100,1000,1000,10
9.973096,main_prl_v3,10,10,40,100,1000,1000,10
10.095624,main_prl_v3,10,10,40,100,1000,1000,10
10.546328,main_prl_v3,10,10,40,100,1000,1000,10
10.007195,main_prl_v3,10,10,40,100,1000,1000,10
20.069597,main_prl_v3,10,10,10,200,1000,1000,10
20.874419,main_prl_v3,10,10,10,200,1000,1000,10
20.121099,main_prl_v3,10,10,10,200,1000,1000,10
19.978414,main_prl_v3,10,10,10,200,1000,1000,10
19.857805,main_prl_v3,10,10,10,200,1000,1000,10
19.875831,main_prl_v3,10,10,10,200,1000,1000,10
20.052538,main_prl_v3,10,10,10,200,1000,1000,10
18.719042,main_prl_v3,10,10,10,200,1000,1000,10
17.588795,main_prl_v3,10,10,10,200,1000,1000,10
18.757599,main_prl_v3,10,10,10,200,1000,1000,10
57.723661,main_prl_v3,10,10,10,100,4000,4000,10
58.995581,main_prl_v3,10,10,10,100,4000,4000,10
58.630477,main_prl_v3,10,10,10,100,4000,4000,10
58.049405,main_prl_v3,10,10,10,100,4000,4000,10
58.374744,main_prl_v3,10,10,10,100,4000,4000,10
58.364479,main_prl_v3,10,10,10,100,4000,4000,10
59.360635,main_prl_v3,10,10,10,100,4000,4000,10
60.745140,main_prl_v3,10,10,10,100,4000,4000,10
56.490656,main_prl_v3,10,10,10,100,4000,4000,10
59.566999,main_prl_v3,10,10,10,100,4000,4000,10
10.441108,main_prl_v3,10,10,10,100,1000,1000,40
9.306577,main_prl_v3,10,10,10,100,1000,1000,40
9.297777,main_prl_v3,10,10,10,100,1000,1000,40
9.071067,main_prl_v3,10,10,10,100,1000,1000,40
9.384957,main_prl_v3,10,10,10,100,1000,1000,40
9.141933,main_prl_v3,10,10,10,100,1000,1000,40
9.641767,main_prl_v3,10,10,10,100,1000,1000,40
9.226345,main_prl_v3,10,10,10,100,1000,1000,40
9.371363,main_prl_v3,10,10,10,100,1000,1000,40
9.484019,main_prl_v3,10,10,10,100,1000,1000,40
7.236180,main_prl_v4,5,10,10,100,1000,1000,10
7.239833,main_prl_v4,5,10,10,100,1000,1000,10
6.758889,main_prl_v4,5,10,10,100,1000,1000,10
7.477030,main_prl_v4,5,10,10,100,1000,1000,10
7.425822,main_prl_v4,5,10,10,100,1000,1000,10
7.060402,main_prl_v4,5,10,10,100,1000,1000,10
7.127944,main_prl_v4,5,10,10,100,1000,1000,10
7.794123,main_prl_v4,5,10,10,100,1000,1000,10
7.365805,main_prl_v4,5,10,10,100,1000,1000,10
7.801615,main_prl_v4,5,10,10,100,1000,1000,10
7.932954,main_prl_v4,10,5,10,100,1000,1000,10
7.345339,main_prl_v4,10,5,10,100,1000,1000,10
9.915213,main_prl_v4,10,5,10,100,1000,1000,10
8.092530,main_prl_v4,10,5,10,100,1000,1000,10
7.960108,main_prl_v4,10,5,10,100,1000,1000,10
7.904258,main_prl_v4,10,5,10,100,1000,1000,10
7.968260,main_prl_v4,10,5,10,100,1000,1000,10
8.206324,main_prl_v4,10,5,10,100,1000,1000,10
8.196947,main_prl_v4,10,5,10,100,1000,1000,10
8.138364,main_prl_v4,10,5,10,100,1000,1000,10
8.234755,main_prl_v4,10,10,5,100,1000,1000,10
8.071081,main_prl_v4,10,10,5,100,1000,1000,10
8.366573,main_prl_v4,10,10,5,100,1000,1000,10
8.416754,main_prl_v4,10,10,5,100,1000,1000,10
8.281455,main_prl_v4,10,10,5,100,1000,1000,10
8.357493,main_prl_v4,10,10,5,100,1000,1000,10
8.350356,main_prl_v4,10,10,5,100,1000,1000,10
9.106468,main_prl_v4,10,10,5,100,1000,1000,10
8.387207,main_prl_v4,10,10,5,100,1000,1000,10
8.151734,main_prl_v4,10,10,5,100,1000,1000,10
4.141273,main_prl_v4,10,10,10,50,1000,1000,10
4.182797,main_prl_v4,10,10,10,50,1000,1000,10
4.155436,main_prl_v4,10,10,10,50,1000,1000,10
4.142546,main_prl_v4,10,10,10,50,1000,1000,10
4.360349,main_prl_v4,10,10,10,50,1000,1000,10
4.166788,main_prl_v4,10,10,10,50,1000,1000,10
4.166965,main_prl_v4,10,10,10,50,1000,1000,10
4.155488,main_prl_v4,10,10,10,50,1000,1000,10
4.089093,main_prl_v4,10,10,10,50,1000,1000,10
4.059241,main_prl_v4,10,10,10,50,1000,1000,10
1.868074,main_prl_v4,10,10,10,100,500,500,20
1.823689,main_prl_v4,10,10,10,100,500,500,20
1.902556,main_prl_v4,10,10,10,100,500,500,20
2.029967,main_prl_v4,10,10,10,100,500,500,20
1.865018,main_prl_v4,10,10,10,100,500,500,20
1.874149,main_prl_v4,10,10,10,100,500,500,20
1.892578,main_prl_v4,10,10,10,100,500,500,20
1.909573,main_prl_v4,10,10,10,100,500,500,20
1.873600,main_prl_v4,10,10,10,100,500,500,20
1.922881,main_prl_v4,10,10,10,100,500,500,20
8.335030,main_prl_v4,10,10,10,100,1000,1000,5
8.178419,main_prl_v4,10,10,10,100,1000,1000,5
8.382596,main_prl_v4,10,10,10,100,1000,1000,5
8.396822,main_prl_v4,10,10,10,100,1000,1000,5
8.306881,main_prl_v4,10,10,10,100,1000,1000,5
8.249527,main_prl_v4,10,10,10,100,1000,1000,5
8.320143,main_prl_v4,10,10,10,100,1000,1000,5
8.308339,main_prl_v4,10,10,10,100,1000,1000,5
8.260090,main_prl_v4,10,10,10,100,1000,1000,5
8.327166,main_prl_v4,10,10,10,100,1000,1000,5
8.387391,main_prl_v4,20,10,10,100,1000,1000,10
8.416805,main_prl_v4,20,10,10,100,1000,1000,10
8.344830,main_prl_v4,20,10,10,100,1000,1000,10
8.374799,main_prl_v4,20,10,10,100,1000,1000,10
8.672586,main_prl_v4,20,10,10,100,1000,1000,10
8.497012,main_prl_v4,20,10,10,100,1000,1000,10
8.509114,main_prl_v4,20,10,10,100,1000,1000,10
8.391426,main_prl_v4,20,10,10,100,1000,1000,10
8.149394,main_prl_v4,20,10,10,100,1000,1000,10
8.448069,main_prl_v4,20,10,10,100,1000,1000,10
8.281166,main_prl_v4,10,20,10,100,1000,1000,10
8.320761,main_prl_v4,10,20,10,100,1000,1000,10
8.345334,main_prl_v4,10,20,10,100,1000,1000,10
8.309622,main_prl_v4,10,20,10,100,1000,1000,10
8.525424,main_prl_v4,10,20,10,100,1000,1000,10
8.282806,main_prl_v4,10,20,10,100,1000,1000,10
8.338418,main_prl_v4,10,20,10,100,1000,1000,10
8.389205,main_prl_v4,10,20,10,100,1000,1000,10
8.520604,main_prl_v4,10,20,10,100,1000,1000,10
8.326307,main_prl_v4,10,20,10,100,1000,1000,10
8.300941,main_prl_v4,10,10,20,100,1000,1000,10
8.647007,main_prl_v4,10,10,20,100,1000,1000,10
8.412997,main_prl_v4,10,10,20,100,1000,1000,10
8.645043,main_prl_v4,10,10,20,100,1000,1000,10
8.245434,main_prl_v4,10,10,20,100,1000,1000,10
8.428406,main_prl_v4,10,10,20,100,1000,1000,10
8.355537,main_prl_v4,10,10,20,100,1000,1000,10
8.357010,main_prl_v4,10,10,20,100,1000,1000,10
8.414315,main_prl_v4,10,10,20,100,1000,1000,10
8.610470,main_prl_v4,10,10,20,100,1000,1000,10
16.675952,main_prl_v4,10,10,10,200,1000,1000,10
16.868386,main_prl_v4,10,10,10,200,1000,1000,10
16.718651,main_prl_v4,10,10,10,200,1000,1000,10
16.932005,main_prl_v4,10,10,10,200,1000,1000,10
16.789064,main_prl_v4,10,10,10,200,1000,1000,10
17.087276,main_prl_v4,10,10,10,200,1000,1000,10
17.095247,main_prl_v4,10,10,10,200,1000,1000,10
17.056463,main_prl_v4,10,10,10,200,1000,1000,10
17.258970,main_prl_v4,10,10,10,200,1000,1000,10
16.872596,main_prl_v4,10,10,10,200,1000,1000,10
32.800916,main_prl_v4,10,10,10,100,2000,2000,10
32.453408,main_prl_v4,10,10,10,100,2000,2000,10
32.260267,main_prl_v4,10,10,10,100,2000,2000,10
32.594501,main_prl_v4,10,10,10,100,2000,2000,10
32.422990,main_prl_v4,10,10,10,100,2000,2000,10
32.367977,main_prl_v4,10,10,10,100,2000,2000,10
32.731725,main_prl_v4,10,10,10,100,2000,2000,10
32.685272,main_prl_v4,10,10,10,100,2000,2000,10
32.701562,main_prl_v4,10,10,10,100,2000,2000,10
32.789011,main_prl_v4,10,10,10,100,2000,2000,10
8.711254,main_prl_v4,10,10,10,100,1000,1000,20
8.899760,main_prl_v4,10,10,10,100,1000,1000,20
8.748147,main_prl_v4,10,10,10,100,1000,1000,20
8.668846,main_prl_v4,10,10,10,100,1000,1000,20
8.805994,main_prl_v4,10,10,10,100,1000,1000,20
8.917691,main_prl_v4,10,10,10,100,1000,1000,20
8.651761,main_prl_v4,10,10,10,100,1000,1000,20
8.834947,main_prl_v4,10,10,10,100,1000,1000,20
8.848378,main_prl_v4,10,10,10,100,1000,1000,20
9.100575,main_prl_v4,10,10,10,100,1000,1000,20
7.990988,main_prl_v4,40,10,10,100,1000,1000,10
7.966938,main_prl_v4,40,10,10,100,1000,1000,10
7.729934,main_prl_v4,40,10,10,100,1000,1000,10
8.159106,main_prl_v4,40,10,10,100,1000,1000,10
8.137815,main_prl_v4,40,10,10,100,1000,1000,10
8.280495,main_prl_v4,40,10,10,100,1000,1000,10
8.334897,main_prl_v4,40,10,10,100,1000,1000,10
8.393910,main_prl_v4,40,10,10,100,1000,1000,10
8.807131,main_prl_v4,40,10,10,100,1000,1000,10
8.419944,main_prl_v4,40,10,10,100,1000,1000,10
8.387272,main_prl_v4,10,40,10,100,1000,1000,10
8.353705,main_prl_v4,10,40,10,100,1000,1000,10
8.456679,main_prl_v4,10,40,10,100,1000,1000,10
8.291140,main_prl_v4,10,40,10,100,1000,1000,10
8.705697,main_prl_v4,10,40,10,100,1000,1000,10
8.615615,main_prl_v4,10,40,10,100,1000,1000,10
8.560953,main_prl_v4,10,40,10,100,1000,1000,10
8.757912,main_prl_v4,10,40,10,100,1000,1000,10
8.781955,main_prl_v4,10,40,10,100,1000,1000,10
8.562377,main_prl_v4,10,40,10,100,1000,1000,10
8.268517,main_prl_v4,10,10,40,100,1000,1000,10
8.256742,main_prl_v4,10,10,40,100,1000,1000,10
8.442615,main_prl_v4,10,10,40,100,1000,1000,10
8.354346,main_prl_v4,10,10,40,100,1000,1000,10
8.432751,main_prl_v4,10,10,40,100,1000,1000,10
8.249838,main_prl_v4,10,10,40,100,1000,1000,10
8.558564,main_prl_v4,10,10,40,100,1000,1000,10
8.402037,main_prl_v4,10,10,40,100,1000,1000,10
8.437493,main_prl_v4,10,10,40,100,1000,1000,10
8.304370,main_prl_v4,10,10,40,100,1000,1000,10
16.713927,main_prl_v4,10,10,10,200,1000,1000,10
16.654205,main_prl_v4,10,10,10,200,1000,1000,10
16.759603,main_prl_v4,10,10,10,200,1000,1000,10
16.594875,main_prl_v4,10,10,10,200,1000,1000,10
16.919858,main_prl_v4,10,10,10,200,1000,1000,10
16.662566,main_prl_v4,10,10,10,200,1000,1000,10
16.723418,main_prl_v4,10,10,10,200,1000,1000,10
16.586538,main_prl_v4,10,10,10,200,1000,1000,10
17.013186,main_prl_v4,10,10,10,200,1000,1000,10
16.505288,main_prl_v4,10,10,10,200,1000,1000,10
72.734317,main_prl_v4,10,10,10,100,4000,4000,10
71.246137,main_prl_v4,10,10,10,100,4000,4000,10
71.732802,main_prl_v4,10,10,10,100,4000,4000,10
71.482655,main_prl_v4,10,10,10,100,4000,4000,10
70.411743,main_prl_v4,10,10,10,100,4000,4000,10
72.168989,main_prl_v4,10,10,10,100,4000,4000,10
69.513900,main_prl_v4,10,10,10,100,4000,4000,10
70.482849,main_prl_v4,10,10,10,100,4000,4000,10
72.306486,main_prl_v4,10,10,10,100,4000,4000,10
69.183091,main_prl_v4,10,10,10,100,4000,4000,10
8.409408,main_prl_v4,10,10,10,100,1000,1000,40
8.400183,main_prl_v4,10,10,10,100,1000,1000,40
8.502770,main_prl_v4,10,10,10,100,1000,1000,40
8.396638,main_prl_v4,10,10,10,100,1000,1000,40
8.535878,main_prl_v4,10,10,10,100,1000,1000,40
8.482053,main_prl_v4,10,10,10,100,1000,1000,40
8.387683,main_prl_v4,10,10,10,100,1000,1000,40
8.417913,main_prl_v4,10,10,10,100,1000,1000,40
8.553843,main_prl_v4,10,10,10,100,1000,1000,40
8.428889,main_prl_v4,10,10,10,100,1000,1000,40
3.554268,main_prl_v5,5,10,10,100,1000,1000,10
3.479573,main_prl_v5,5,10,10,100,1000,1000,10
3.540200,main_prl_v5,5,10,10,100,1000,1000,10
3.822656,main_prl_v5,5,10,10,100,1000,1000,10
3.742209,main_prl_v5,5,10,10,100,1000,1000,10
3.706573,main_prl_v5,5,10,10,100,1000,1000,10
3.881994,main_prl_v5,5,10,10,100,1000,1000,10
3.572151,main_prl_v5,5,10,10,100,1000,1000,10
3.931526,main_prl_v5,5,10,10,100,1000,1000,10
4.053762,main_prl_v5,5,10,10,100,1000,1000,10
3.747128,main_prl_v5,10,5,10,100,1000,1000,10
3.661346,main_prl_v5,10,5,10,100,1000,1000,10
4.097060,main_prl_v5,10,5,10,100,1000,1000,10
3.844795,main_prl_v5,10,5,10,100,1000,1000,10
3.954704,main_prl_v5,10,5,10,100,1000,1000,10
3.824854,main_prl_v5,10,5,10,100,1000,1000,10
3.897880,main_prl_v5,10,5,10,100,1000,1000,10
3.983479,main_prl_v5,10,5,10,100,1000,1000,10
4.515750,main_prl_v5,10,5,10,100,1000,1000,10
3.993599,main_prl_v5,10,5,10,100,1000,1000,10
3.792397,main_prl_v5,10,10,5,100,1000,1000,10
3.788421,main_prl_v5,10,10,5,100,1000,1000,10
4.219227,main_prl_v5,10,10,5,100,1000,1000,10
4.007191,main_prl_v5,10,10,5,100,1000,1000,10
4.023482,main_prl_v5,10,10,5,100,1000,1000,10
4.021444,main_prl_v5,10,10,5,100,1000,1000,10
3.954942,main_prl_v5,10,10,5,100,1000,1000,10
4.035791,main_prl_v5,10,10,5,100,1000,1000,10
4.020685,main_prl_v5,10,10,5,100,1000,1000,10
4.220684,main_prl_v5,10,10,5,100,1000,1000,10
2.010672,main_prl_v5,10,10,10,50,1000,1000,10
2.059420,main_prl_v5,10,10,10,50,1000,1000,10
2.063252,main_prl_v5,10,10,10,50,1000,1000,10
2.276769,main_prl_v5,10,10,10,50,1000,1000,10
2.050123,main_prl_v5,10,10,10,50,1000,1000,10
2.110467,main_prl_v5,10,10,10,50,1000,1000,10
2.072380,main_prl_v5,10,10,10,50,1000,1000,10
2.234634,main_prl_v5,10,10,10,50,1000,1000,10
2.195463,main_prl_v5,10,10,10,50,1000,1000,10
2.141316,main_prl_v5,10,10,10,50,1000,1000,10
1.069635,main_prl_v5,10,10,10,100,500,500,20
0.996609,main_prl_v5,10,10,10,100,500,500,20
0.996348,main_prl_v5,10,10,10,100,500,500,20
1.007358,main_prl_v5,10,10,10,100,500,500,20
1.039044,main_prl_v5,10,10,10,100,500,500,20
1.013548,main_prl_v5,10,10,10,100,500,500,20
1.004481,main_prl_v5,10,10,10,100,500,500,20
1.020288,main_prl_v5,10,10,10,100,500,500,20
1.004411,main_prl_v5,10,10,10,100,500,500,20
1.003602,main_prl_v5,10,10,10,100,500,500,20
4.283882,main_prl_v5,10,10,10,100,1000,1000,5
4.210304,main_prl_v5,10,10,10,100,1000,1000,5
3.901248,main_prl_v5,10,10,10,100,1000,1000,5
3.999829,main_prl_v5,10,10,10,100,1000,1000,5
3.722512,main_prl_v5,10,10,10,100,1000,1000,5
3.934924,main_prl_v5,10,10,10,100,1000,1000,5
4.109607,main_prl_v5,10,10,10,100,1000,1000,5
3.980067,main_prl_v5,10,10,10,100,1000,1000,5
3.858918,main_prl_v5,10,10,10,100,1000,1000,5
4.180195,main_prl_v5,10,10,10,100,1000,1000,5
4.239151,main_prl_v5,20,10,10,100,1000,1000,10
3.842186,main_prl_v5,20,10,10,100,1000,1000,10
4.409772,main_prl_v5,20,10,10,100,1000,1000,10
4.400344,main_prl_v5,20,10,10,100,1000,1000,10
4.379640,main_prl_v5,20,10,10,100,1000,1000,10
4.355040,main_prl_v5,20,10,10,100,1000,1000,10
4.380781,main_prl_v5,20,10,10,100,1000,1000,10
4.334547,main_prl_v5,20,10,10,100,1000,1000,10
3.958889,main_prl_v5,20,10,10,100,1000,1000,10
3.848159,main_prl_v5,20,10,10,100,1000,1000,10
3.825845,main_prl_v5,10,20,10,100,1000,1000,10
3.823386,main_prl_v5,10,20,10,100,1000,1000,10
3.838363,main_prl_v5,10,20,10,100,1000,1000,10
3.829895,main_prl_v5,10,20,10,100,1000,1000,10
3.950396,main_prl_v5,10,20,10,100,1000,1000,10
4.067078,main_prl_v5,10,20,10,100,1000,1000,10
4.004210,main_prl_v5,10,20,10,100,1000,1000,10
4.107403,main_prl_v5,10,20,10,100,1000,1000,10
4.421821,main_prl_v5,10,20,10,100,1000,1000,10
4.457361,main_prl_v5,10,20,10,100,1000,1000,10
3.960786,main_prl_v5,10,10,20,100,1000,1000,10
3.889383,main_prl_v5,10,10,20,100,1000,1000,10
4.109170,main_prl_v5,10,10,20,100,1000,1000,10
3.783110,main_prl_v5,10,10,20,100,1000,1000,10
4.083309,main_prl_v5,10,10,20,100,1000,1000,10
3.924089,main_prl_v5,10,10,20,100,1000,1000,10
4.052057,main_prl_v5,10,10,20,100,1000,1000,10
4.075763,main_prl_v5,10,10,20,100,1000,1000,10
4.066181,main_prl_v5,10,10,20,100,1000,1000,10
4.149581,main_prl_v5,10,10,20,100,1000,1000,10
8.224064,main_prl_v5,10,10,10,200,1000,1000,10
8.360498,main_prl_v5,10,10,10,200,1000,1000,10
8.285018,main_prl_v5,10,10,10,200,1000,1000,10
8.427313,main_prl_v5,10,10,10,200,1000,1000,10
8.556188,main_prl_v5,10,10,10,200,1000,1000,10
8.485789,main_prl_v5,10,10,10,200,1000,1000,10
8.405086,main_prl_v5,10,10,10,200,1000,1000,10
8.576290,main_prl_v5,10,10,10,200,1000,1000,10
8.461881,main_prl_v5,10,10,10,200,1000,1000,10
7.658808,main_prl_v5,10,10,10,200,1000,1000,10
15.124209,main_prl_v5,10,10,10,100,2000,2000,10
16.129049,main_prl_v5,10,10,10,100,2000,2000,10
15.739410,main_prl_v5,10,10,10,100,2000,2000,10
16.847890,main_prl_v5,10,10,10,100,2000,2000,10
16.509134,main_prl_v5,10,10,10,100,2000,2000,10
16.505329,main_prl_v5,10,10,10,100,2000,2000,10
16.135248,main_prl_v5,10,10,10,100,2000,2000,10
15.914709,main_prl_v5,10,10,10,100,2000,2000,10
15.846784,main_prl_v5,10,10,10,100,2000,2000,10
17.265515,main_prl_v5,10,10,10,100,2000,2000,10
4.421268,main_prl_v5,10,10,10,100,1000,1000,20
4.326533,main_prl_v5,10,10,10,100,1000,1000,20
4.356113,main_prl_v5,10,10,10,100,1000,1000,20
4.374175,main_prl_v5,10,10,10,100,1000,1000,20
3.972683,main_prl_v5,10,10,10,100,1000,1000,20
3.913705,main_prl_v5,10,10,10,100,1000,1000,20
3.700393,main_prl_v5,10,10,10,100,1000,1000,20
3.973960,main_prl_v5,10,10,10,100,1000,1000,20
